id,keywords,year
609_Z,"List,König,Dogenpalast (Venedig),Mutter,Krieg,Schlacht,Eroberung,Belagerung,Republik Venedig,Langobardenreich,Fränkisches Reich,Byzantisches Reich,Feind,Freiheit,Simultandarstellung,Waffe,Chiaroscuro,Sieg,Rückzug,Vertreibung,Geschichte",1570
6_Z,"Nazarener,Christentum,Katholizismus,Italienreise,Sant'Isidoro (Rom),Santa Maria sopra Minerva (Rom),Gebet,Tiber,Antike,Ufer,Statue,Denkergeste",1810
4461_Z,"Taufe,Grablegung Christi,Prediger,Sarkophag,Fackel,Klagender,Ruine,Kulisse,Leichnam,Reihung,Demut,Beweinung Christi,Trauernder,Grab,Heiliger,Passion,Kreuzabnahme,Tod,Toter,Apostel,Klage (Religion)",1560
846_Z,"Ehefrau,Antwerpen,Arkadien,Liebe,Schüchternheit,Verschlossenheit,Anmut,Erotik,Üppigkeit,Überfluss,Ästhetik",1630
269_Z,"Sonnenuntergang,Reisestudie,Luft,Vulkanologe,Gewitter,Sturm,Unwetter,Vulkanausbruch,Spiegelung,Naturstudie,Sehenswürdigkeit,Quelle,Reise,Strand,Antike,Vergangenheit,Naturkatastrophe,Naturgewalt,Idylle,Griechenland,Firá",1840
SG_3354 Z,"Schatten,Kinderzeichnung,Afrika,Schattenriss,Mensch,Gewicht,Last,Höhlenmalerei,Steinzeit,Fragilität,Enge,Chaos",1930
212_Z,"Tod,Verrat,Mord,Liebe,Trauer,Epos,Heldenepos,Held,Dichtung,Gemälde,Wandmalerei,Kupferstich,Triptychon,Rom,Italien,Bestattung,Trauerzug",1810
SG_1251 Z,"Südtirol,Wanderung,Urlaub,Erholung,Spiegelung,Gebirge,Tal,Natur,Bach,Quelle,Gebirgsbach,Naturdenkmal",1870
791_Z,"Gelehrter,Schriftsteller,Diplomat,Maler,Niederlande,Architekturmalerei,London,Pergament,Wohlstand,Selbstbewusstsein,Repräsentation,Barock,Sachlichkeit,Charakterisierung,Detailgenauigkeit,Snobismus,Überheblichkeit,Ironie,Sozialstatus",1630
805_Z,"Gestik,Disegno,Renaissance,Haarlem,Manierismus,Vorlage,Realismus,Anatomie (Mensch),Medizin,Plastik,Handwerk,Formensprache",1580
3723_Z,"Eiche,Naturgewalt,Blitz,Zerstörung,Überleben,Lebenskraft,Schicksal,Koralle",1640
5252_Z,"Ägypten,Karnak,Amuntempel (Karnak),Reise,Antike,Altertum,Studienreise,Symbol,Ruine,Tempel,Heiligtum,Orientalismus,Statik,Marmor,Strenge,Fragment,Säulenhalle,Metope,Triglyphe,Fries,Relief,Wappen,Kannelur,Papyrusstaude,Libelle,Heuschrecke,Biene,Lilie,Lotusblume,Kelchkapitell,Getreide,Sand,Wasser,Naturkatastrophe,Altes Testament,Wissenschaft,Kultur",1820
5319_Z,"Zitadelle von Saladin (Kairo),Zitadelle,Meer,Sonne,Hitze,Ferne,Fernweh,Reise,Vision,Vorstellung,Traum,Unbestimmtheit",1830
16830_Z,"Hahn,Krähe,Angst,Glaube,Gefangennahme Christi,Gethsemane,List,Verrat",1600
16834_Z,"Neapel,Theater,Commedia dell'Arte,Familie,Bühne,Hochzeit,Karneval",1790
16242V_Z,"Mannequin,Sofa,Kissen,Skizze,Geste",1920
SG_448 A-C,"Trauer,Marienleben,Turiner Grabtuch,Reliquie,Muttergottes,Abbild,Tafelbild,Ideallandschaft,Skelett,Tod,Leichnam,Geißelung,Gewalt,Folter,Dämmerung,Unwetter,Gewitter,Hinrichtung,Spott,Uniform,Verurteilung,Golgathagruppe,Statthalter,Gericht,Richter,Sieben Schmerzen Mariä",1480
802,"Stifter,Stifterin,Stifterbild,Auftragsarbeit,Repräsentation,Schutz,Frömmigkeit,Glaube,Vertrautheit,Andachtsbild,Reichtum,Treue,Hoffnung,Devotion,Heraldik,Meditation,Schutzpatron,Hochzeit,Geburt,Familie,Schwangerschaft,Passion",1470
1398,"Frömmigkeit,Kulisse,Trinubium,Anna selbdritt,Triptychon,Monumentalität,Selbstporträt,Künstlerporträt,Bruder,Stifter,Stifterbild,Goldbrokat,Muttergottes,Familie,Andachtsbild,Kurfürstentum Sachsen,Sachsen,Kurfürstentum,Kulisse,Heraldik,Politik,Verbundenheit,Legende,Heiligenlegende",1500
30945_D,"Tod,Engel,Krieger,Leichnam,Vergänglichkeit,Trennung,Abschied,Römer,Flucht,Chiton,Liebespaar,Tragödie,Renaissance",1510
31299_D,"Geburt,Göttlichkeit,Bewunderung,Erstaunen,Verehrung,Wunder,Gebet,Taufe,Reinheit,Jungfrau,Sieben Freuden Mariä,Botschaft,Prophezeiung,Bote,Muttergottes,Alltag,Tag,Sommer,Spätsommer,Symbol,Eltern,Vater,Weihnachtsgeschichte,Christentum,Frömmigkeit,Gottessohn,Mutter-Kind-Beziehung,Mütterlichkeit,Sohn,Zuneigung,Demut,Windel,Immaculata,Fürsorge,Vision,Passion,Lendentuch,Empfängnis",1500
33744_D,"Mönch,Asket,Einsiedler,Wanderstock,Himmel,Luft,Wolke,Dämon,Ungeheuer,Hexe,Drache,Vogel Greif,Harpyie,Fisch,Echse,Reptil,Drolerie,Gebirge,Versuchung,Qual,Folter,Schmerz,Martyrium,Aggression,Wut,Vogel",1470
837,"Auftragsarbeit,Muttergottes,Polyptychon,Triptychon,Predella,San Francesco (Alba),Rom,Jerusalem,Vater,Gebet,Prophezeiung,Erscheinung,Botschaft,Bote,Fluss,See,Immaculata,Stadttor,Ahne,Geburt,Eltern,Empfängnis,Sacra Conversazione,Marienleben,Judäisches Bergland",1490
995_a-c,"Thron,Brot,Siena,Schutzpatron,Spende,Bäckerzunft,Eucharistie,Opfertod,Zöllner,Folter,Jünger,Kafarnaum,Graböffnung,Erstaunen,Verkündigung,Verkündigung Mariens,Maria Annunziata,Sieben Schmerzen Mariä",1340
LG_70,"Geometrie,Schrift,Schriftzeichen,Alphabet,Interpunktion,Text,Lesen,Hieroglyphe,Symbol,Symbolik,Metapher,Botschaft,Bedeutung,Rätsel,Geheimnis,Zeichenhaftigkeit,Formensprache,Kinderzeichnung,Kindlichkeit,Fingermalerei,Höhlenmalerei,Unordnung,Ambivalenz,Spätwerk,Krankheit (Mensch),Tod,Bern,Emigration",1930
LG_71,"Konstruktivismus,Konstruktion (Technik),Maschine,Energie,Kraft,Rhythmus,Dynamik,Überlagerung,Architektur,Fläche,Raum,Licht,Schatten,Klarheit,Russland,Avantgarde",1920
LG_72,"Kubofuturismus,Avantgarde,Russland,Gebirge,Schnee,Kuppel,Geometrie,Puzzle,Stadtansicht,Nacht,Dämmerung,Hell-Dunkel-Kontrast,Räumlichkeit,Komplementärfarbe,Frühwerk,Konstruktion (Technik),Dekonstruktion,Komposition,Futurismus,Konstruktivismus,Fragmentierung,Überlagerung,Auflösung,Farbkontrast",1910
2024,"Konzert,Musik,Rom,Kreuzerhöhung,Christentum,Katholizismus,Ecclesia triumphans,Erlösung,Allegorie,Glaube,Passion,Hausaltar,Theologie,Fest,Christliche Kirche,Geneologische Tafel,Reformation,Dialog,Jerusalem,Byzanz,Stadt,Zuschauer,Umzug,Stadttor,Demütigung,Canossagang,Ecclesia militans,Macht,Investiturstreit,Königin,Bischof,Edelmann,Arbeiter,Golgatha,Ruine,Höhle,Steinbruch,Grube,Nacht,Santissima Trinità dei Monti (Rom),Kaiser,Sultan,Vision,Orient,Last,Insignien,Reiterstandbild,Diener,Brokat,Samt,Abreise,Hafen,Aventin (Rom),Flusslandschaft,Tiber,Fluss,Wunder,Erweckung,Ministrant,Zweifel,Gebet,Graböffnung,Krypta,Mitgefühl,Gnade,Jude,Offizier,Suche",1600
2054,"Konzert,Musik,Rom,Kreuzerhöhung,Christentum,Katholizismus,Ecclesia triumphans,Erlösung,Allegorie,Glaube,Passion,Hausaltar,Theologie,Fest,Christliche Kirche,Geneologische Tafel,Reformation,Dialog,Jerusalem,Byzanz,Stadt,Zuschauer,Umzug,Stadttor,Demütigung,Canossagang,Ecclesia militans,Macht,Investiturstreit,Königin,Bischof,Edelmann,Arbeiter,Golgatha,Ruine,Höhle,Steinbruch,Grube,Nacht,Santissima Trinità dei Monti (Rom),Kaiser,Sultan,Vision,Orient,Last,Insignien,Reiterstandbild,Diener,Brokat,Samt,Abreise,Hafen,Aventin (Rom),Flusslandschaft,Tiber,Fluss,Wunder,Erweckung,Ministrant,Zweifel,Gebet,Graböffnung,Krypta,Mitgefühl,Gnade,Jude,Offizier,Suche",1600
2118,"Konzert,Musik,Rom,Kreuzerhöhung,Christentum,Katholizismus,Ecclesia triumphans,Erlösung,Allegorie,Glaube,Passion,Hausaltar,Theologie,Fest,Christliche Kirche,Geneologische Tafel,Reformation,Dialog,Jerusalem,Byzanz,Stadt,Zuschauer,Umzug,Stadttor,Demütigung,Canossagang,Ecclesia militans,Macht,Investiturstreit,Königin,Bischof,Edelmann,Arbeiter,Golgatha,Ruine,Höhle,Steinbruch,Grube,Nacht,Santissima Trinità dei Monti (Rom),Kaiser,Sultan,Vision,Orient,Last,Insignien,Reiterstandbild,Diener,Brokat,Samt,Abreise,Hafen,Aventin (Rom),Flusslandschaft,Tiber,Fluss,Wunder,Erweckung,Ministrant,Zweifel,Gebet,Graböffnung,Krypta,Mitgefühl,Gnade,Jude,Offizier,Suche",1600
2119,"Konzert,Musik,Rom,Kreuzerhöhung,Christentum,Katholizismus,Ecclesia triumphans,Erlösung,Allegorie,Glaube,Passion,Hausaltar,Theologie,Fest,Christliche Kirche,Geneologische Tafel,Reformation,Dialog,Jerusalem,Byzanz,Stadt,Zuschauer,Umzug,Stadttor,Demütigung,Canossagang,Ecclesia militans,Macht,Investiturstreit,Königin,Bischof,Edelmann,Arbeiter,Golgatha,Ruine,Höhle,Steinbruch,Grube,Nacht,Santissima Trinità dei Monti (Rom),Kaiser,Sultan,Vision,Orient,Last,Insignien,Reiterstandbild,Diener,Brokat,Samt,Abreise,Hafen,Aventin (Rom),Flusslandschaft,Tiber,Fluss,Wunder,Erweckung,Ministrant,Zweifel,Gebet,Graböffnung,Krypta,Mitgefühl,Gnade,Jude,Offizier,Suche",1600
2131,"Konzert,Musik,Rom,Kreuzerhöhung,Christentum,Katholizismus,Ecclesia triumphans,Erlösung,Allegorie,Glaube,Passion,Hausaltar,Theologie,Fest,Christliche Kirche,Geneologische Tafel,Reformation,Dialog,Jerusalem,Byzanz,Stadt,Zuschauer,Umzug,Stadttor,Demütigung,Canossagang,Ecclesia militans,Macht,Investiturstreit,Königin,Bischof,Edelmann,Arbeiter,Golgatha,Ruine,Höhle,Steinbruch,Grube,Nacht,Santissima Trinità dei Monti (Rom),Kaiser,Sultan,Vision,Orient,Last,Insignien,Reiterstandbild,Diener,Brokat,Samt,Abreise,Hafen,Aventin (Rom),Flusslandschaft,Tiber,Fluss,Wunder,Erweckung,Ministrant,Zweifel,Gebet,Graböffnung,Krypta,Mitgefühl,Gnade,Jude,Offizier,Suche",1600
2140,"Konzert,Musik,Rom,Kreuzerhöhung,Christentum,Katholizismus,Ecclesia triumphans,Erlösung,Allegorie,Glaube,Passion,Hausaltar,Theologie,Fest,Christliche Kirche,Geneologische Tafel,Reformation,Dialog,Jerusalem,Byzanz,Stadt,Zuschauer,Umzug,Stadttor,Demütigung,Canossagang,Ecclesia militans,Macht,Investiturstreit,Königin,Bischof,Edelmann,Arbeiter,Golgatha,Ruine,Höhle,Steinbruch,Grube,Nacht,Santissima Trinità dei Monti (Rom),Kaiser,Sultan,Vision,Orient,Last,Insignien,Reiterstandbild,Diener,Brokat,Samt,Abreise,Hafen,Aventin (Rom),Flusslandschaft,Tiber,Fluss,Wunder,Erweckung,Ministrant,Zweifel,Gebet,Graböffnung,Krypta,Mitgefühl,Gnade,Jude,Offizier,Suche",1600
2142,"Konzert,Musik,Rom,Kreuzerhöhung,Christentum,Katholizismus,Ecclesia triumphans,Erlösung,Allegorie,Glaube,Passion,Hausaltar,Theologie,Fest,Christliche Kirche,Geneologische Tafel,Reformation,Dialog,Jerusalem,Byzanz,Stadt,Zuschauer,Umzug,Stadttor,Demütigung,Canossagang,Ecclesia militans,Macht,Investiturstreit,Königin,Bischof,Edelmann,Arbeiter,Golgatha,Ruine,Höhle,Steinbruch,Grube,Nacht,Santissima Trinità dei Monti (Rom),Kaiser,Sultan,Vision,Orient,Last,Insignien,Reiterstandbild,Diener,Brokat,Samt,Abreise,Hafen,Aventin (Rom),Flusslandschaft,Tiber,Fluss,Wunder,Erweckung,Ministrant,Zweifel,Gebet,Graböffnung,Krypta,Mitgefühl,Gnade,Jude,Offizier,Suche",1600
SG_358-361,"Muttergottes,Zyklus,Empfängnis,Tod,Geburt,Familie,Weihnachtsgeschichte,Stall,Botschaft,Reinheit,Geschenk,Seele,Weltherrschaft,Königin,Jungfrau,Reinheit,Fruchtbarkeit,Prophezeiung,Sieben Freuden Mariä",1330
821-832,"Enthauptung,Richtschwert,Christus Pantokrator,Christus Salvator,Missionar,Grab,Hinterhalt,Drei Quellen,Rom,San Paolo alle Tre Fontane (Rom),Licht,Machtausübung,Hinrichtung,Missionar,Todesstrafe",1430
HM_6-9,"Heiligenschein,Kulisse,Ahnenbild,Verehrung,Prophet,Altes Testament,Heilung,Eschatologie,Heilsgeschichte,Parusie,Ewigkeit,Schutzpatronin,Christliche Kirche,Katholizismus,Wachstum,Gotik,Israel,Jordanien,Frankfurt am Main,Theologie,Blüte,Gebet,Anbetung,Königin",1500
SG_1142,"Marmor,Tapete,Frömmigkeit,Stifterbild,Ehemann,Ehepaar,Allianzbildnis,Reichtum,Ehrentuch,Seide,Patrizier,Adel,Renaissance,Selbstbewusstsein,Privatandacht,Hochzeit,Mode,Trauer,Mutter,Muttergottes,Sorge,Auferstehung,Essig,Folter,Lanze,Kreuzabnahme,Tod,Leichnam,Kreuz,Geißelung,Geißelung Christi,Schwangerschaft,Hochzeit,Samt,Ehefrau,Auftragsarbeit,Repräsentationsbild,Stifterbild,Golgatha,Ananas,Granatapfel,Sieben Schmerzen Mariä",1500
SG_1143,"Marmor,Tapete,Frömmigkeit,Stifterbild,Ehemann,Ehepaar,Allianzbildnis,Reichtum,Ehrentuch,Seide,Patrizier,Adel,Renaissance,Selbstbewusstsein,Privatandacht,Hochzeit,Mode,Trauer,Mutter,Muttergottes,Sorge,Auferstehung,Essig,Folter,Lanze,Kreuzabnahme,Tod,Leichnam,Kreuz,Geißelung,Geißelung Christi,Schwangerschaft,Hochzeit,Samt,Ehefrau,Auftragsarbeit,Repräsentationsbild,Stifterbild,Golgatha,Ananas,Granatapfel,Sieben Schmerzen Mariä",1500
845,"Marmor,Tapete,Frömmigkeit,Stifterbild,Ehemann,Ehepaar,Allianzbildnis,Reichtum,Ehrentuch,Seide,Patrizier,Adel,Renaissance,Selbstbewusstsein,Privatandacht,Hochzeit,Mode,Trauer,Mutter,Muttergottes,Sorge,Auferstehung,Essig,Folter,Lanze,Kreuzabnahme,Tod,Leichnam,Kreuz,Geißelung,Geißelung Christi,Schwangerschaft,Hochzeit,Samt,Ehefrau,Auftragsarbeit,Repräsentationsbild,Stifterbild,Golgatha,Ananas,Granatapfel,Sieben Schmerzen Mariä",1500
846,"Marmor,Tapete,Frömmigkeit,Stifterbild,Ehemann,Ehepaar,Allianzbildnis,Reichtum,Ehrentuch,Seide,Patrizier,Adel,Renaissance,Selbstbewusstsein,Privatandacht,Hochzeit,Mode,Trauer,Mutter,Muttergottes,Sorge,Auferstehung,Essig,Folter,Lanze,Kreuzabnahme,Tod,Leichnam,Kreuz,Geißelung,Geißelung Christi,Schwangerschaft,Hochzeit,Samt,Ehefrau,Auftragsarbeit,Repräsentationsbild,Stifterbild,Golgatha,Ananas,Granatapfel,Sieben Schmerzen Mariä",1500
HM_17-20,"Romanik,Spätgotik,Ostern,Agnus Dei,Tod,Leben,Gründonnerstag,Palmsonntag,Karwoche,Ritual,Brauchtum,Eucharistie,Diener,Jünger,Verrat,Grimasse,Sieg,Triumph,Bescheidenheit,Prozession,Scherge,Angst,Vorahnung,Vision,Menschwerdung Gottes,Menschlichkeit,Judaskuss,Freundschaft,Abendmahl,Judentum,Kaufmann,Händler,Flucht,Betrug,Frömmigkeit,Ankunft,Begrüßung,König,Verehrung,Nacht",1500
LG_1,"Romanik,Spätgotik,Ostern,Agnus Dei,Tod,Leben,Gründonnerstag,Palmsonntag,Karwoche,Ritual,Brauchtum,Eucharistie,Diener,Jünger,Verrat,Grimasse,Sieg,Triumph,Bescheidenheit,Prozession,Scherge,Angst,Vorahnung,Vision,Menschwerdung Gottes,Menschlichkeit,Judaskuss,Freundschaft,Abendmahl,Judentum,Kaufmann,Händler,Flucht,Betrug,Frömmigkeit,Ankunft,Begrüßung,König,Verehrung,Nacht",1500
HM_10-16,"Krone,Ohr,Geisel,Verrat,Jude,Rabbiner,Israel,Jünger,Symbolik,Aronstabgewächs,Heilung,Wunder,Gewalt,Qual,Publikum,Statthalter,Demütigung,Bosheit,Erschöpfung,Hass,Spott,Gefangenschaft,Niedertracht,Heimtücke,Gericht,Thron,Christentum,Misshandlung,Arma Christi,Macht,Unvergänglichkeit,Ewigkeit,Unsterblichkeit,Erweckung,Erlösung,Wunder,Triumph,Menschenmenge,Jerusalem,Nacht,Dunkelheit,Schmerzensmann,Martyrium,Heiligenlegende,Legende,Sieben Schmerzen Mariä,Sieben Freuden Mariä",1500
HM_6-20,none,1500
LG_1,none,1500
HM_1-5,"Abbild,Anbetung,Essig,Gewalt,Folter,Wimmelbild,Erscheinung,Traum,Vision,Verrat,Verhör,Gericht,Richter,Last,Verurteilung,Demütigung,Demütigung,Martyrium,Macht,Qual,Gefangenschaft,Schmerzensmann,Tod,Himmelfahrt,Auferstehung,Bestattung,Tempel,Sandstein,Baldachin,Schwangerschaft,Empfängnis,Freundschaft,Muttergottes,Geburt,Botschaft,Reinheit,Jungfrau,Fruchtbarkeit,Prophezeiung,Heilsgeschichte,Menschwerdung Gottes,Immaculata,Unbeflecktheit,Verkündigung Mariens,Verkündigung,Kulisse,Gotik,Peterskirche (Frankfurt am Main),Frankfurt am Main,Sieben Freuden Mariä,Sieben Schmerzen Mariä",1420
2320,"Wittenberg,Humanist,Humanismus,Theologie,Protestantismus,Altes Testament,Reformation,Reformator,Wartburg,Eisenach,Ablassstreit,Christentum,Christliche Kirche,Kirchenverfassung,Selbstbewusstsein,Stolz,Gegenstück,Gelehrter,Lehrer",1550
2335,"Hochzeit,Mitgift,Bürger,Bürgertum,Reichtum,Wohlstand,Schmuck,Patrizier,Tochter,Braut,Truhe,Geschichte,Gast,Gelage,Ehefrau,Keuschheit,Vergewaltigung,Ehre,Personifikation,Stärke,Selbstmord,Ardea,Römische Republik,Antike,Amboss",1400
HM_36,"Heiligenlegende,Christentum,Exorzismus,Heilung,Heiler,Dämon,Dominikanerkloster (Frankfurt am Main),Steinstatue,Plastizität,Märtyrer,Stifteraltar,Römer,Christenverfolgung,Hinrichtung,Standflügel,Physiognomie",1500
HM_37,"Heiligenlegende,Christentum,Exorzismus,Heilung,Heiler,Dämon,Dominikanerkloster (Frankfurt am Main),Steinstatue,Plastizität,Märtyrer,Stifteraltar,Römer,Christenverfolgung,Hinrichtung,Standflügel,Physiognomie",1500
2336,"Intimität,Innigkeit,Mutter,Mutter-Kind-Beziehung,Muttergottes,Stillen,Kontemplation,Andacht,Plastizität,Wärme,Stille,Nahaufnahme,Schlaf,Orientalismus,Orient,Passion,Tod,Erlösung,Vorahnung,Liebe",1620
LGBRD_2,"Bühne,Demut,Andacht,Altarflügel,Predella,Versammlung,Kirchenvater,Gelehrter,Geometrie,Symmetrie,Renaissance,Erzählung,Gelehrter,Rede,Vortrag,Prediger,Predigt,Häresie,Ablehnung,Streit,Gespräch,Priester,Entscheidung,Religiösität,Christentum,Manichäismus,Heiligenlegende,Legende",1510
2268,"Bühne,Demut,Andacht,Altarflügel,Predella,Versammlung,Kirchenvater,Gelehrter,Geometrie,Symmetrie,Renaissance,Erzählung,Gelehrter,Rede,Vortrag,Prediger,Predigt,Häresie,Ablehnung,Streit,Gespräch,Priester,Entscheidung,Religiösität,Christentum,Manichäismus,Heiligenlegende,Legende",1510
LGBRD_3,"Bühne,Demut,Andacht,Altarflügel,Predella,Versammlung,Kirchenvater,Gelehrter,Geometrie,Symmetrie,Renaissance,Erzählung,Gelehrter,Rede,Vortrag,Prediger,Predigt,Häresie,Ablehnung,Streit,Gespräch,Priester,Entscheidung,Religiösität,Christentum,Manichäismus,Heiligenlegende,Legende",1510
St.F.43,"Sonnenfinsternis,Astronomie,Sonne,Licht,Dunkelheit,Schatten,Surrealität,Dokumentarfotografie,Ereignis,Geschichte,Fotogeschichte,Naturschauspiel",1910
St.F.49,"Antike,Römer,Unterhaltung,Freizeit,Gefängnis,Schauspiel,Ruine,Rom,Kolonie,Kulisse,Amphitheater,Bühne,Architekturfotografie,Reise,Renaissance,Denkmal,Verfall,Weltkulturerbe,Welterbe",1850
St.F.77,"Viktorianisches Zeitalter,Anmut,Zurückgezogenheit,Stille,Präraffaelismus,Schönheit,Eleganz,Mannequin,Muse,Strenge,Mode",1860
St.F.78,"Reise,Orient,Exotismus,Fantasiewelt,Fantastik,Literatur,Unschuld,Kindheit,Modell,Studio,Fotoatelier,Muse,Requisite,Theater,Bühne,Kostüm,China,Seidenstraße,Ideal,Tochter,Puppe,Lieblichkeit,Chinoiserie,Chinese,Karneval,Fernweh,Inszenierung,Fantasie,Teehandel,Ei",1870
St.F.88,"Ausflug,Spaziergang,Mutter,Ausstellung,Tempel,Klassizismus,Ausgrabung,Forschung,Tourismus,Reise,Wissenschaft,Antike,Historismus,Propyläen (Athen),Monumentalität,Parlamentsgebäude (Wien)",1850
St.F.91,"Zerstörung,Archäologie,Ausgrabung,Ausgrabungsstätte,Forschung,Heiligtum,Kultstätte,Weltkulturerbe,Tempelanlage,Orient,Tourismus,Reise,Geschichte,Kultur,Konstruktion,Dokumentation",1850
St.F.92,"Archäologie,Ausgrabung,Ausgrabungsstätte,Altertum,Forschung,Pavillon,Kapelle,Heiligtum,Kultstätte,Prozession,Tempelanlage,Orient,Tourismus,Reise,Geschichte,Kultur,Dokumentation,Weltkulturerbe,Isistempel (Philae)",1850
St.F.103,"Schreibtisch,Bleistift,Skizze,Zeichnung,Arbeit,Inszenierung,Charakterisierung,Charakter,Persönlichkeit",1840
St.F.130,"Nebel,Dunst,Regen,Himmel,Dokumentarfotografie,Atmosphäre,Vergänglichkeit,Ruine,Restaurant,Schaufenster,Café,Einkaufsstraße,Menschenleere,Geisterstadt",1860
St.F.158,"Ellis Island, NY,Hafen,Ökonomie,Raster,Gefängnis,Käfig,Immigration,Emigration,Flucht,Subjektivität,Freiheit,Film,Traum,Sprossenfenster",1930
St.F.174,"Putto,Cherubim,Marmor,Vesuv,Vulkanausbruch,Zerstörung,Vergänglichkeit,Reise,Archäologie,Geschichte,Dokumentation,Stillleben,Ausgrabung,Ausgrabungsstätte,Antike,Naturkatastrophe",1860
St.F.181h,"Erholung,Spaziergang,Flanieren,Flaneur,Gegenlichtfotografie,Idylle,Liebespaar,Liebe,Erinnerung,Romantik (Liebe),Garten,Garten Eden,Naturerfahrung",1860
St.F.190,"Piktorialismus,Impressionismus,Kunstfotografie,Dresden,Innenraum,Korsett,Vergänglichkeit,Schönheit,Abbild,Bild,Bild-im-Bild,Selbstporträt",1900
St.F.195,"Armut,Arbeiter,Reise,Bremen,Schnelldampfer,Heimkehr,Emigration,Flüchtling,Neubeginn,Warten,Wartende,Wartender,New York (Staat),Enttäuschung,Aufbruch,Wirklichkeit,Randgruppe,Sozialstatus,Gesellschaft,Momentaufnahme,Traum,Sozialstudie,Schwarz-Weiß-Fotografie,Dokumentarfotografie,Heimat,Europa,Titanic",1900
St.F.199,"Fotochromie,Löwenkopf,Kaiser,Antikenrezeption,Schnitzerei,Kunsthandwerk,Waffe,Louvre (Paris),Goldschmiedearbeit,Schmuck,Kunstkammer,Sammler,Mord,Gewalt,Blut (Mensch)",1870
St.F.181a,"Traum,Erinnerung,Idylle,Gegenlichtfotografie,Garten Eden,Sonne,Sommer,Herbst,Einsamkeit,Spaziergang,Brücke,Impressionismus,Wald",1860
St.F.181b,"Idylle,Garten,Erholung,Abgeschiedenheit,Einsamkeit,Dorf,Gartenlaube,Gartenhaus,Kreuzung,Gegenlichtfotografie",1860
St.F.181c,"Idylle,Gegenlichtfotografie,Garten,Erholung,Spaziergang,Flaneur,Flanieren",1860
St.F.181d,"Impressionismus,Idylle,Lichtreflex,Gegenlichtfotografie,Traum,Garten,Erholung,Geschlossenheit,Landwehrkanal (Berlin),Landwehrkanal (Berlin),Moritzhofer Brücke (Berlin)",1860
St.F.181e,"Gegenlichtfotografie,Impressionismus,Idylle,Garten,Erholung,Geschlossenheit,Erinnerung,König,Bürgertum,Monarchie,Luiseninsel (Berlin)",1860
St.F.181f,"Idylle,Traum,Erinnerung,Garten,Erholung,Impressionismus,Naturerfahrung,Einsamkeit,Geschlossenheit",1860
St.F.181g,"Idylle,Liebespaar,Liebe,Garten,Romantik (Liebe),Garten Eden,Naturerfahrung,Spaziergang,Flanieren,Flaneur,Erholung,Impressionismus,Reflexion (Psychologie),Erinnerung,Gegenlichtfotografie",1860
St.F.181,"Erzählung,Naturerfahrung,Atmosphäre,Idylle,Garten,Garten Eden,Erholung,Spaziergang,Flanieren,Impressionismus,Erinnerung,Dokument,Traum,Wald,Gegenlichtfotografie,Naturerfahrung",1860
St.F.181i,"Herbst,Erholung,Spaziergang,Flanieren,Flaneur,Gegenlichtfotografie,Idylle,Traum,Liebespaar,Erinnerung,Romantik (Liebe),Brücke",1860
St.F.181k,"Herbst,Erholung,Spaziergang,Flanieren,Flaneur,Gegenlichtfotografie,Idylle,Liebespaar,Erinnerung,Romantik (Liebe)",1860
2371,"Geist,Berggeist,Erscheinung,Vision,Gämse,Jagd,Jäger,Nacht,Himmel,Luft,Nebel,Gericht,Gebot,Anklage,Bedrohung,Karwendelgebirge,Vegetarismus,Tierschutz,Ethik,Krieger,Symbolismus",1900
2349,"Sumpf,Idylle,Zwielicht,Atmosphäre,Nazarener,Menschenleere,Unberührtheit,Farbkomposition,Abend",1840
2253A,"Manierismus,Kunstmarkt,Kirche (Gebäude),Krypta,Reichtum,Geschenk,Ornament,Vorsehung,Kniefall,Stolz,Königspalast,Landschaftsmalerei,Europa,Asien,Afrika,Gebet,Fürbitte,Schicksal,Herbst,Frühling,Triptychon,Sieben Freuden Mariä",1510
2253B,"Schablone,Manierismus,Kunstmarkt,Kirche (Gebäude),Festung,Wasser,Brunnen,Held,Fluchtpunkt,Ornament,Antwerpen,Reichtum,Geschenk,Vorsehung,Bethlehem,Triptychon",1510
2253C,"Schablone,Antwerpen,Mode,Verführung,Weisheit,Reichtum,Manierismus,Geschenk,Kniefall,Tratsch,Salbgefäß,Kunstmarkt,Vorsehung,Triptychon",1510
2337,"Renaissance,Kleriker,Christentum,Katholizismus,Liturgie,Kopie,Italien,Vatikanstadt,Repräsentation,Repräsentationsbild,Einfachheit,Macht,Müdigkeit,Peterskirche (Rom),Rom,Dom,Mäzen,Thron,Kardinal,Samt,Wappen,Symbol,Andachtsbild",1510
St.P631,"Zwischenraum,Raum,Dynamik,Kraft,Asymmetrie,Konstruktivismus,Expressionismus,Bewegung (Körperbewegung),Vertikale,Materie,Formensprache,Energie,Zusammensetzung,Teil,Zeichen,Zeichenhaftigkeit,Kopf,Helm,Menhir,Turm,Körper (Geometrie),Komposition",1930
2402,"Grisaille,Jahrhundertwende,Belle époque,Bürgertum,Jugendstil,Kopenhagen,Symbolismus,Melancholie,Purismus,Sparsamkeit,Privatraum,Abgrenzung,Offenheit,Fluchtlinie,Unterbrechung,Anonymität,Schweben,Kontemplation,Ordnung,Dunkelheit,Zwielicht,Enge,Enfilade",1900
